movie_id,title,content,poster_path
14836,Coraline,"when coraline moves to an old house, she feels bored and neglected by her parents. she finds a hidden door with a bricked up passage. during the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. when the other mother invites coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her. animation family dream eye stuffed_animal parallel_world button new_home secret_door aftercreditsstinger duringcreditsstinger dakota_fanning teri_hatcher jennifer_saunders henry_selick",
8645,The Happening,"when a deadly airborne virus threatens to wipe out the northeastern united states, teacher elliott moore (mark wahlberg) and his wife (zooey deschanel) flee from contaminated cities into the countryside in a fight to discover the truth. is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister? john leguizamo and betty buckley co-star in this thriller from writer-director m. night shyamalan. thriller science_fiction tree natural_disaster crisis park strange_behavior mark_wahlberg zooey_deschanel john_leguizamo m._night_shyamalan",
9509,Man on Fire,"jaded ex-cia operative john creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in mexico city. they clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life. action drama thriller crime mexico cia kidnapping diary bible bodyguard stuffed_animal cell_phone alcoholic grenade_launcher bloodshed swim_meet denzel_washington dakota_fanning marc_anthony tony_scott",
10067,The Shaggy Dog,the tale of a workaholic dad-turned-dog who finds that being man's best friend shows him the most important job - being a great dad. comedy family father_son_relationship parents_kids_relationship workaholic wife_husband_relationship transformation body_exchange daughter lawyer dog family turns_into_animal tim_allen kristin_davis danny_glover brian_robbins,
9384,Starsky & Hutch,"join uptight david starsky and laid-back ken ""hutch"" hutchinson as they're paired for the first time as undercover cops. the new partners must overcome their differences to solve an important case with help from street informant huggy bear and persuasive criminal reese feldman. comedy crime informant jumping_from_a_rooftop surveillance_footage ben_stiller owen_wilson snoop_dogg todd_phillips",
9279,Jingle All the Way,"meet howard langston, a salesman for a mattress company is constantly busy at his job, and he also constantly disappoints his son, after he misses his son's karate exposition, his son tells howard that he wants for christmas is an action figure of his son's television hero, he tries hard to to make it up to him. unfortunately for howard, it is christmas eve, and every store is sold out of turbo man, now howard must travel all over town and compete with everybody else to find a turbo man action figure. family comedy holiday christmas_party santa_claus toy puppet christmas turboman navidad arnold_schwarzenegger phil_hartman sinbad brian_levant",
1487,Hellboy,"in the final days of world war ii, the nazis attempt to use black magic to aid their dying cause. the allies raid the camp where the ceremony is taking place, but not before a demon - hellboy - has already been conjured. joining the allied forces, hellboy eventually grows to adulthood, serving the cause of good rather than evil. fantasy action science_fiction black_magic fistfight cover-up superhero paranormal_phenomena narration_from_grave demon occult combat_photography reanimated_corpse duringcreditsstinger ron_perlman selma_blair rupert_evans guillermo_del_toro",
9422,A Civil Action,"jan schlickmann is a cynical lawyer who goes out to ""get rid of"" a case, only to find out it is potentially worth millions. the case becomes his obsession, to the extent that he is willing to give up everything - including his career and his clients' goals, in order to continue the case against all odds. drama success advancement right_and_justice leukemia lawyer business_start-up john_travolta robert_duvall tony_shalhoub steven_zaillian",
77174,ParaNorman,"in the town of blithe hollow, norman babcock is a boy who can speak to the dead, but no one besides his eccentric new friend, neil, believes his ability is real. one day, norman's estranged eccentric uncle tells him of an important annual ritual he must take up to protect the town from an curse cast by a witch it condemned centuries ago. eventually, norman decides to cooperate, but things don't go according to plan. now, a magic storm of the witch threatens blithe hollow as the accursed dead rise. together with unexpected new companions, norman struggles to save his town, only to discover the horrific truth of the curse. with that insight, norman must resolve the crisis for good as only he can. family animation adventure comedy medium stop_motion curse jock ghost communicating_with_the_dead aftercreditsstinger dealing_with_the_past witch_trial child_witch empathy strange kodi_smit-mcphee tucker_albrizzi jodelle_ferland sam_fell",
4824,The Jackal,"hired by a powerful member of the russian mafia to avenge an fbi sting that left his brother dead, the perfectionist jackal proves an elusive target for the men charged with the task of bringing him down: a deputy fbi boss and a former ira terrorist. action thriller adventure crime fbi cold_war hitman bruce_willis richard_gere sidney_poitier michael_caton-jones",
9620,Paycheck,"michael jennings is a genius who's hired – and paid handsomely – by high-tech firms to work on highly sensitive projects, after which his short-term memory is erased so he's incapable of breaching security. but at the end of a three-year job, he's told he isn't getting a paycheck and instead receives a mysterious envelope. in it are clues he must piece together to find out why he wasn't paid – and why he's now in hot water. action adventure mystery science_fiction thriller prophecy engineer scientist millionaire ben_affleck aaron_eckhart uma_thurman john_woo",
